"ARTWORK_ID","artist_id","room_id","artwork_price","gallery_id","artwork_medium","materials","artwork_year","gallery_established_year"
95974,"9052",11104,17500.500000,"1066",Painting,Acrylic on canvas,2019,"2004"
95975,"6847",11104,37500.500000,"1066",Mixed Media,"Wood (Pine, Chinese Catalpa, White Ash), raw silk, paint, iron nail",2017,"2004"
95976,"6847",11104,175000.500000,"1066",Installation,"Wood, Chinese ink, raw silk",2014,"2004"
95977,"52204",10921,,"12801",Painting,Acrylic and gel medium on cotton,2018,"2017"
95978,"9421",11060,20000.000000,"1393",Painting,"Acrylic, crystallina, resin on wood panel",2009,"2007"
95979,"52177",11130,,"8469",Sculpture,"metal columns, metal plate, stainless steel hardware, wheels, clay, spray paint",2019,"2016"
95980,"52177",11130,,"8469",Sculpture,"wheels, clay, metal, spray paint",2019,"2016"
95981,"52177",11130,,"8469",Sculpture,"used household mirror, found dried pod, found foam packagings, concrete, wood, pebbles, plexiglass mirror, tiles",2019,"2016"
95982,"9822",10870,3800.000000,"1450",Work on Paper,pencil and color pencil on paper,2020,"1998"
95983,"8017",10870,90000.000000,"1450",Mixed Media,"Coloured frip-dot panel, Powder-coated aluminium tray fram, rub-down transfer ",2018,"1998"
95984,"9768",10878,750000.500000,"1442",Painting,Oil on Canvas,2011,"1992"
95985,"32975",10878,17500.500000,"1442",Painting,Oil on canvas,2013,"1992"
95986,"29322",10878,17500.500000,"1442",Painting,Oil on Canvas,2019,"1992"
95987,"9173",10870,40000.000000,"1450",Other Materials,"Cotton, polyester, nylon, rayon, wool acoustic baffling felt and wood",2020,"1998"
95988,"9173",10870,40000.000000,"1450",Other Materials,"Spray enamel, thermoformed PETG",2020,"1998"
95989,"27001",11127,,"1134",Sculpture,x,2020,"1990"
95990,"52177",11130,17500.500000,"8469",Installation,"Painting: magazine collages, acrylic medium, acrylic paint and oil paint on linen.  Sculpture: wood pallet, moon-shape glass, foam packagings, wood, mirror, resin, Aqua-Resin, fiberglass, concrete, pigment, metal bars, felt fabric",2019,"2016"
95991,"33103",10923,17500.500000,"1344",Photography,Archival Inkjet Print,2016,"2010"
95992,"8956",11091,37500.500000,"1420",Painting,Oil on canvas,2020,"1994"
95993,"33103",10923,,"1344",Photography,Archival Inkjet Print,2016,"2010"
95994,"22162",10890,37500.500000,"2173",Photography,"",2000,"2008"
95995,"33103",10923,,"1344",Photography,Archival Inkjet Print,2013,"2010"
95996,"61753",11131,75000.500000,"1395",Mixed Media,"Ink, Wax, resin, Xuan paper  宣纸,、墨、蜡、树脂",2008,"2008"
95997,,11091,,"1420",,,,"1994"
95998,"22162",10890,75000.500000,"2173",Photography,"",2009,"2008"
95999,"22162",10890,75000.500000,"2173",Photography,"",2009,"2008"
96000,"52177",11130,3000.000000,"8469",Work on Paper,"collage, spray paint, acrylic, matte medium, watercolor on Arches paper",2016,"2016"
96001,"13002",11083,,"1411",Painting,Oil on plywood,2020,"2006"
96002,"13002",11083,,"1411",Painting,Oil on plywood,2020,"2006"
96003,"22035",10861,36000.000000,"1052",Painting,oil on canvas,2019,"2011"
96004,"7415",10967,,"1316",Painting,Oil on canvas,2011,"1993"
96005,"7045",10967,80000.000000,"1316",Work on Paper,Colour woodcut on Saunders Waterford 190 gsm hot press paper,2019,"1993"
96006,"7429",10967,175000.500000,"1316",Mixed Media,Acrylic on aluminium,2017,"1993"
96007,"7425",10967,520000.000000,"1316",Sculpture,Cast iron,2016,"1993"
96008,"9518",10892,37500.500000,"1409",Painting,"acrylic gouache, wood, black gesso, etc.",2018,"1994"
96009,"25683",11100,27500.000000,"1857",Painting,Oil and enamel on canvas,2019,"2009"
96010,"60106",10941,17500.500000,"1165",Sculpture,"Ceramic, underglaze and glaze",2020,"2008"
96011,"60106",10941,17500.500000,"1165",Sculpture,"Ceramic, underglaze, glaze",2020,"2008"
96012,"60106",10941,17500.500000,"1165",Painting,Oil on canvas,2020,"2008"
96013,"15059",11100,37500.500000,"1857",Painting,Oil on canvas,2020,"2009"
96014,"60106",10941,17500.500000,"1165",Painting,Oil on canvas,2020,"2008"
96015,"60106",10941,17500.500000,"1165",Painting,Oil on canvas,2020,"2008"
96016,,11100,,"1857",,,,"2009"
96017,"25683",11100,42500.000000,"1857",Painting,Oil and enamel on canvas,2019,"2009"
96018,"19680",11100,,"1857",Painting,Nerikomi underglazed ceramic,2019,"2009"
96020,"17637",10915,17500.500000,"2187",Painting,Acrylic on paperboard ,2014,"2006"
96021,"52177",11130,,"8469",Sculpture,"metal columns, metal plate, stainless steel hardware, wheels, clay, spray paint",2019,"2016"
96022,"17637",10915,17500.500000,"2187",Painting,Acrylic on paperboard,2014,"2006"
96023,"17637",10915,75000.500000,"2187",Painting,Acrylic on paperboard,2009,"2006"
96024,,10873,,"1291",,,,"2008"
96025,"17637",10915,37500.500000,"2187",Painting,Acrylic on paperboard ,2014,"2006"
96026,"9822",10870,3800.000000,"1450",Work on Paper,pencil and color pencil on paper,2020,"1998"
96027,"29322",10878,17500.500000,"1442",Painting,Oil on Canvas,2020,"1992"
96028,"29322",10878,37500.500000,"1442",Painting,Oil on Canvas,2019,"1992"
96029,"9173",10870,40000.000000,"1450",Other Materials,"Spray enamel, thermoformed PETG",2020,"1998"
96030,"9173",10870,40000.000000,"1450",Other Materials,"Spray enamel, thermoformed PETG",2020,"1998"
96031,"33103",11091,,"1420",Photography,Archival inkjet print,2016,"1994"
96032,"15851",11091,,"1420",Work on Paper,Pencil on paper,2020,"1994"
96033,"7763",11091,,"1420",Installation,Mirror box and LED lights,2019,"1994"
96034,"33103",10923,,"1344",Photography,Archival Inkjet Print,2016,"2010"
96035,"52177",11130,1300.000000,"8469",Sculpture,"scavenged light, foam packagings. spinning wheel, concrete, pigment",2019,"2016"
96036,"22162",10890,,"2173",Photography,"",2004,"2008"
96037,"52339",11079,175000.500000,"1440",Work on Paper,acrylic on handmade paper,1998,"2004"
96038,"9596",11091,37500.500000,"1420",Painting,Acrylic on canvas,2020,"1994"
96039,"42744",11091,,"1420",Painting,Acrylic on fabric and wood,2019,"1994"
96040,"41877",11131,75000.500000,"1395",Mixed Media,"Xuan paper, ink and string light 宣纸，墨和串灯，场域特定装置",2019,"2008"
96041,,11130,,"8469",,,,"2016"
96042,"23088",11079,,"1440",Sculpture,carved wooden figure on MDF plinth,2019,"2004"
96043,"41877",11131,,"1395",Work on Paper,"Ink, Xuan Paper on premier artists' panel 宣纸、水墨、画板       ",2020,"2008"
96044,"11363",11097,175000.500000,"2009",Painting,"Oil, carton on canvas",1915,"1928"
96045,,11202,,"1352",,,,"2004"
96046,"28303",11097,375000.500000,"2009",Painting,oil on canvas,1954,"1928"
96047,,10939,,"2233",,,,"2010"
96048,,10939,,"2233",,,,"2010"
96049,,10939,,"2233",,,,"2010"
96050,"34624",11079,17500.500000,"1440",Painting,oil on canvas,2020,"2004"
96051,"7089",11056,37500.500000,"1182",Sculpture,"Talavera pottery from Santa María Canchesdá, Mexico",2014,"1999"
96052,"15205",11148,175000.500000,"1103",Painting,"",2020,"1993"
96053,"7190",11148,,"1103",Installation,Oil on canvas,2019,"1993"
96054,"9224",11073,22000.000000,"2464",Painting,acrylic and oil on canvas,2019,"1987"
96055,"22035",10861,50000.000000,"1052",Painting,oil on canvas,2019,"2011"
96056,"25683",11100,32000.000000,"1857",Painting,Oil and enamel on canvas,2020,"2009"
96057,"60106",10941,17500.500000,"1165",Sculpture,"Ceramic, glaze",2020,"2008"
96058,"60106",10941,17500.500000,"1165",Sculpture,"Ceramic, underglaze and glaze, clock hands, clock motor, battery",2020,"2008"
96059,"25683",11100,32500.000000,"1857",Painting,Oil and enamel on canvas,2020,"2009"
96060,"60109",10915,175000.500000,"2187",Painting,Acrylic on paperboard,2016,"2006"
96061,"60109",10915,,"2187",Painting,Acrylic on paperboard,2017,"2006"
96062,"17637",10915,,"2187",Painting,Acrylic on paperboard,2014,"2006"
96063,"17637",10915,,"2187",Painting,Acrylic on paperboard 纸板丙烯,2011,"2006"
96064,"60109",10915,75000.500000,"2187",Painting,Acrylic on paperboard 纸板丙烯,2015,"2006"
96065,"52204",10921,,"12801",Painting,"Acrylic, gel medium and oil on canvas",2018,"2017"
96066,"17637",10915,37500.500000,"2187",Painting,Acrylic on paperboard,2009,"2006"
96067,,10915,,"2187",,,,"2006"
96068,,10915,,"2187",,,,"2006"
96069,"9822",10870,3800.000000,"1450",Work on Paper,pencil and color pencil on paper,2020,"1998"
96070,"8766",10873,375000.500000,"1291",Sculpture,Mixed media artist book,2000,"2008"
96071,"9173",10870,40000.000000,"1450",Other Materials,"Cotton, polyester, nylon, rayon, wool acoustic baffling felt and wood",2020,"1998"
96072,"9173",10870,40000.000000,"1450",Other Materials,"Cotton, polyester, nylon, rayon, wool acoustic baffling felt and wood",2020,"1998"
96073,"9173",10870,20000.000000,"1450",Other Materials,"Cotton, wood, acoustic baffling felt",2017,"1998"
96074,"60110",11127,,"1134",Painting,"",2020,"1990"
96075,"52177",11130,,"8469",Sculpture,"found materials including car windshield, seashells, a bag of chandelier crystal balls, polystyrene packagings, mother of pearl tiles, egg packagings, Aqua-Resin, resin, fiberglass, concrete, wood, metal hardware, pigment",2018,"2016"
96076,"33103",11091,175000.500000,"1420",Installation,LED board and steel,2019,"1994"
96077,"52177",11130,2500.000000,"8469",Sculpture,"construction lights, metal stands, crystal pieces from a scavenged chandelier, concrete, fibreglass, metal hardware, gel filters",2019,"2016"
96078,"52177",11130,2500.000000,"8469",Sculpture,"construction lights, metal stands, crystal pieces from a scavenged chandelier, concrete, fibreglass, metal hardware, gel filter",2019,"2016"
96079,"52177",11130,2500.000000,"8469",Sculpture,"construction lights, metal stands, crystal pieces from a scavenged chandelier, concrete, fibreglass, metal hardware, gel filters",2019,"2016"
96080,"52177",11130,2500.000000,"8469",Sculpture,"construction lights, metal stands, crystal pieces from a scavenged chandelier, concrete, fibreglass, metal hardware, gel filter",2019,"2016"
96081,,10873,,"1291",,,,"2008"
96082,"7763",11091,750000.500000,"1420",Painting,Acrylic on canvas,2012,"1994"
96083,"33103",10923,,"1344",Photography,Archival Inkjet Print,2016,"2010"
96084,"22162",10890,17500.500000,"2173",Photography,"",2001,"2008"
96085,"9596",11091,37500.500000,"1420",Painting,Acrylic on canvas,2019,"1994"
96086,"22162",10890,,"2173",Photography,"",2005,"2008"
96087,"9593",11091,75000.500000,"1420",Painting,"Acrylic, pastel, silica sand, linen, wooden panel ",2018,"1994"
96088,"52177",11130,1300.000000,"8469",Sculpture,"scavenged objects including dish sponge, hair claw clip and vacuum cleaner part, concrete, metal",2018,"2016"
96089,"22162",10890,17500.500000,"2173",Photography,"",2017,"2008"
96090,"11570",11079,,"1440",Other Materials,"Split bamboo pus weave, black natural dye and mat sealant",2018,"2004"
96091,"52177",11130,3000.000000,"8469",Work on Paper,"collage, matte medium, watercolour on Arches paper",2016,"2016"
96092,"52177",11130,2500.000000,"8469",Work on Paper,"collage, acrylic, matte medium, watercolour on Arches paper",2015,"2016"
96093,"41877",11131,,"1395",Work on Paper,"Ink, Xuan Paper on premier artists' panel 宣纸、水墨、画板          ",2020,"2008"
96094,"53130",11097,375000.500000,"2009",Painting,oil on canvas,1932,"1928"
96095,"19751",11097,,"2009",Painting,oil on canvas,1906,"1928"
96096,"33271",11097,175000.500000,"2009",Painting,Oil on canvas,1940,"1928"
96097,"34864",11060,180000.000000,"1393",Painting,Acrylic on canvas,2019,"2007"
96098,,11202,,"1352",,,,"2004"
96099,"34072",10923,,"1344",Photography,Archival Inkjet Print,2016,"2010"
96100,"41877",11131,,"1395",Work on Paper,"Ink, Xuan Paper on premier artists' panel   纸本、水墨、画板     ",2020,"2008"
96101,"41877",11131,,"1395",Work on Paper,"Ink, Xuan Paper on premier artists' panel 宣纸、水墨、畫板 ",2020,"2008"
96102,"23088",11079,,"1440",Mixed Media,collage on plexiglass mirror,2020,"2004"
96103,"52177",11130,1800.000000,"8469",Painting,oil paint on canvas,2016,"2016"
96104,"41877",11131,,"1395",Work on Paper," Ink, Xuan Paper on premier artists' panel  纸本、水墨、画板",2020,"2008"
96105,"41877",11131,,"1395",Work on Paper,"Ink, Xuan Paper on premier artists' panel  宣纸、水墨、画板    ",2020,"2008"
96106,,10939,,"2233",,,,"2010"
96107,,10939,,"2233",,,,"2010"
96108,,10939,,"2233",,,,"2010"
96109,"6847",10939,17500.500000,"2233",Installation,x,2016,"2010"
96110,"60260",11079,37500.500000,"1440",Other Materials,digitally woven tapestry in cotton and wool,2019,"2004"
96111,"52339",11079,175000.500000,"1440",Mixed Media,Intermedia on carpet,1999,"2004"
96112,"52177",11130,1800.000000,"8469",Painting,oil on canvas ,2016,"2016"
96113,"33999",10923,17500.500000,"1344",Painting,Oil on canvas,2018,"2010"
96114,"8766",10873,37500.500000,"1291",Installation,"Pencil, colored pencil, watercolor, printed matter, silver paper, thin paper, wrapping paper, ballpoint pen,",1980,"2008"
96115,"54201",11063,17500.500000,"2186",Installation,"cotton, coir rope, xuan paper, paper pulp",1998,"2013"
96116,"9871",11162,150000.000000,"1460",Work on Paper,"charcoal, pencil, colored pencil, oil stick, Japanese ink, C-Print, acid-free oil-based marker, acid-free glue on paper",2019,"2004"
96117,"20507",11063,75000.500000,"2186",Sculpture,Goat wool,1978,"2013"
96118,"20507",11063,75000.500000,"2186",Sculpture,Goat wool,1975,"2013"
96119,"8766",10873,17500.500000,"1291",Installation,Gelatine silver print,1990,"2008"
96120,"20507",11063,75000.500000,"2186",Sculpture, Tapestry weaved in Sofia,1978,"2013"
96121,"9871",11162,11000.000000,"1460",Work on Paper,"charcoal, pencil, colored pencil, oil stick, Japanese ink, acid-free glue on paper",2019,"2004"
96122,"52812",11137,17500.500000,"13555",Video/Film,Single-channel HD digital video/ Sound /Color,2014,"2015"
96123,"52812",11137,17500.500000,"13555",Video/Film,"",2014,"2015"
96124,"7410",11127,37500.500000,"1134",Other Materials,Plywood,2019,"1990"
96125,"6977",11005,75000.500000,"1235",Mixed Media,"Steel, brass, paulownia wood, gesso, pigment, urushi paper, animal hair, Jesmonite, leather, handmade incandescent bulbs with AC-DC converter, soft start system",2019,"1999"
96126,"53802",11138,1500.000000,"8203",Installation,Procelain Tile,2017,"2015"
96127,"8724",11005,17500.500000,"1235",Painting,"book pages, t-shirt, yellow vinyl fabric and steel push pins on plywood panel",2019,"1999"
96128,"53802",11138,3700.000000,"8203",Installation,"Magnet Sheet, Aluminium Sheet, Iron Sheet",2016,"2015"
96129,"52812",11137,17500.500000,"13555",Video/Film,Silent / Color / Single-channel Video (Projection On the Floor),2017,"2015"
96130,"36274",10908,75000.500000,"1121",Mixed Media,Ceramic,2019,"1995"
96131,"16803",10936,75000.500000,"1265",Painting,Acrylic on linen,1990,"1989"
96132,"7385",10893,17500.500000,"1217",Sculpture,"ceramic, steel",2019,"1997"
96133,"57753",10893,37500.500000,"1217",Installation,oil on steel,2019,"1997"
96134,"7208",10893,75000.500000,"1217",Painting,oil on canvas,2017,"1997"
96135,"22393",10882,12000.000000,"2023",Sculpture,Performative black & white photo print on Travertine marble,2020,"2013"
96136,"7208",10893,37500.500000,"1217",Painting,oil on wood,2017,"1997"
96137,"22393",10882,12000.000000,"2023",Sculpture,Performative black & white photo print on Travertine marble,2020,"2013"
96138,"7450",10893,175000.500000,"1217",Painting,mixed media on aludibond,2018,"1997"
96139,"8258",10963,75000.500000,"1404",Work on Paper,Ink and color on rice paper,2014,"1992"
96140,"7450",10893,37500.500000,"1217",Painting,"mixed media on paper, framed",2015,"1997"
96141,"22393",10882,12000.000000,"2023",Sculpture,Performative black & white photo print on Travertine marble,2020,"2013"
96142,"7685",11013,25000.000000,"1155",Painting,Oil on gesso board,2020,"2005"
96143,"19258",10884,220000.000000,"2022",Sculpture,Porcelain,2008,"2011"
96144,"7043",10908,75000.500000,"1121",Painting,Acrylic on canvas,2019,"1995"
96145,"8260",10963,375000.500000,"1404",Painting,Oil on canvas,1997,"1992"
96146,"49351",10908,175000.500000,"1121",Sculpture,Bronze sculpture hand-painted with Dutch wax Batik pattern,2019,"1995"
96147,"8508",11133,250000.000000,"1250",Sculpture,Chromogenic transparency on acrylic in aluminum lightbox with LEDs,2018,"2003"
96148,"8514",11133,65000.000000,"1250",Mixed Media,Oil stick on lead on panel,2019,"2003"
96149,"11218",11148,175000.500000,"1103",Installation,Oil on linen,2019,"1993"
96150,"7385",10893,37500.500000,"1217",Sculpture,"oak wood, copper, bronze",2019,"1997"
96151,,11202,,"1352",,,,"2004"
96152,"60258",11202,,"1352",Photography,Inkjet Print on Canson Platine Fibre Rag 310g,2017,"2004"
96153,"41877",11131,17500.500000,"1395",Work on Paper,"Ink, Xuan Paper    紙本、墨                 ",2018,"2008"
96154,"28303",11097,175000.500000,"2009",Painting,ink and watercolor on paper,1951,"1928"
96155,"61753",11131,,"1395",Work on Paper,"  Ink, Xuan Paper on premier artists' panel     纸本、水墨、畫板   ",2020,"2008"
96156,"42806",10923,75000.500000,"1344",Painting,"Ink, charcoal and acrylic on plywood, triptych",2018,"2010"
96157,"52177",11130,2000.000000,"8469",Painting,"charcoal, acrylic and oil on canvas",2017,"2016"
96158,"41877",11131,,"1395",Work on Paper,"Ink, Xuan Paper on premier artists' panel 纸本、水墨、画板",2020,"2008"
96159,"30363",10923,75000.500000,"1344",Painting,"Ink, charcoal and acrylic on plywood, triptych",2019,"2010"
96160,"14754",11097,175000.500000,"2009",Painting,Oil on canvas,1960,"1928"
